Name,Manufacturer,Release,Size,Type,Capacity (GB)[1],Storage,External,Dimensions (mm × mm),Depth (mm),Weight (g),Firmware
iPod nano 5G[67],Click wheel  1 center  4 embedded buttons,Headphone jack  dock connector,Yes,2.25,TFT LCD,320 × 240,30,16,Component  composite,4,24
iPod nano 6G[67],Multi-touch screen,Headphone jack  dock connector,No,1.54,TFT LCD,240 × 240,[empty],[empty],Component  composite,No video support,24
iPod touch[68],Multi-touch screen  3 buttons,Headphone jack  dock connector,Yes (ex. 1st and 2nd gen.),3.5,TFT LCD,480 × 320 (4th gen. 960 × 640),30,24 (4th gen.) 18 (1st. - 3rd gen.),Component  composite,6,40 (4th gen)  30 (3rd gen)  36 (2nd gen)  24 (1st gen)
iriver clix 2G[69],D-pad  4 embedded buttons,Headphone jack,No,2.2,AMOLED,320 × 240,30,18,No,5,25
PSP Slim/Lite[70],Analog stick/d-pad  15 buttons,Headphone jack  dock connector,Yes,4.3,TFT LCD,480 × 272,30,24,Component  composite  d-terminal,4,10
Samsung Galaxy Player 4.0 & 5.0[71],Touchscreen  3 buttons,Headphone jack,Yes,4.0/5.0,TFT LCD,800 × 480,[empty],[empty],[empty],5 (4.0)  8 (5.0),36 (4.0)  60 (5.0)
Samsung T10[72],D-pad  5 buttons,Headphone jack,No,2,TFT LCD,320 × 240,30,18,No,4,30
Samsung P2[72],Touchscreen  4 buttons,Headphone jack,No,3,TFT LCD,480 × 272,30,18,No,5,35
Sansa Fuze[73],Scroll ring  6 buttons,Headphone jack  dock connector,No,1.9,TFT LCD,224 × 176,20,16,Composite,5,24
Sansa Fuze+[74],Touchpad  3 buttons,Headphone jack,No,2.4,TFT LCD,320 × 240,30,16,[empty],5,24
Sansa View[75][76],Scroll wheel  3 buttons,Headphone jack  dock connector,No,2.4,TFT LCD,320 × 240,30,16,Composite,7,35
Walkman NWZ-A810 series[77],D-pad  7 buttons,Headphone jack,No,2,TFT LCD,320 × 240,30,16,Composite,8,33
ZEN[78],D-pad  9 buttons,Headphone jack,No,2.5,TFT LCD,320 × 240,30,24,No,5,30
ZEN Vision W[79],D-pad  12 buttons,Headphone jack  dock connector,Yes,4.3,TFT LCD,480 × 272,30,18,Composite,4.5,13
Zune 4/8/16[80][81][82],Zune pad  2 buttons,Headphone jack  dock connector,No,1.8,TFT LCD,320 × 240,30,16,No,4,23 (Wi-Fi)/24
Zune 80/120[83][84],Zune pad  2 buttons,Headphone jack  dock connector,No,3.2,TFT LCD,320 × 240,30,16,Component  composite,4,29 (Wi-Fi)/30
Zune HD[85],Touchscreen  3 buttons,Headphone jack  dock connector,No,3.3,OLED,480 × 272,30,Unknown,HDMI  composite,8.5,33 (Wi-Fi off)
ZVUE 260[86],D-pad  9 buttons,Headphone jack,Yes,2.5,AM TFT LCD,234 × 160,30,24,No,Unknown,6
Product,Manufacturer,Web browser,Wireless synching,Ad hoc,On-demand,Web radio/TV
Archos 5  7,Archos,Opera,[empty],[empty],[empty],[empty]
Archos 604 WiFi  704 WiFi,Archos,Opera 8.5,file browsing,No,No,[empty]
Archos 605 WiFi  705 WiFi,Archos,Opera 9,file browsing,No,Content Portals,Yes
Archos PMA400,Archos,Opera,via FTP,Yes,No,[empty]
Cowon Q5W,Cowon,IE Mobile,[empty],[empty],[empty],Yes (using Flash-based Internet Radio sites)
Ibiza Rhapsody,Haier,Minimo,Yes,No,Rhapsody,radio only
iPod Touch,Apple Inc.,Webkit,Yes,Yes,iTunes  Spotify,Yes
Samsung Galaxy Player,Samsung,Webkit,[empty],[empty],Android Marketplace,[empty]
Sansa Connect,SanDisk,No,[empty],[empty],Yahoo! Music,[empty]
Sony PSP,Sony,NetFront,Yes,Yes,PlayStation Store,Yes
Sony Walkman X Series,Sony,NetFront,No,Yes,[empty],Yes
ZEN X-Fi,Creative,No,media server,No,Creative MediaBox,No
Zune 4  8,Microsoft,No,Yes,Yes,Zune Marketplace,[empty]
Zune 30,Microsoft,No,Yes,Yes,Zune Marketplace,[empty]
Zune 80  120,Microsoft,No,Yes,Yes,Zune Marketplace,[empty]
Zune HD,Microsoft,IE Mobile 6,Yes,Yes,Zune Marketplace,[empty]
Name,MP3,FairPlay,ALAC,AAC,WMA-DRM,WMA Lossless,WMA,WAV,Audible,Ogg Vorbis,FLAC,Others
Archos 105,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No
Archos 405,Yes,No,No,No[90],Yes,No,Yes,Yes,No,No,No,AC3[90]
Archos 5,Yes,No,No,No[90],Yes,No,Yes,Yes,No,Yes,Yes,AC3[90]
Archos 605 WiFi / GPS,Yes,No,No,No[90],Yes,No,Yes,Yes,No,No,No,AC3[90]
Archos 705 WiFi,Yes,No,No,No[90],Yes,No,Yes,Yes,No,No,No,AC3[90]
Cowon A3,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,APE  MPC  PCM  TTA  WV
Cowon D2,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,APE
Cowon Q5W,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,APE  MPC
Gigabeat T-Series,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No
GP2X F-200,Yes,No,No,No,No,No,No[91],No,No,Yes,No[92],APE  MP2  MPC [92] TTA  WV[93]
iPod,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,AIFF
iriver clix 2G,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
PSP Slim & Lite,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,ATRAC
Samsung Galaxy Player,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No
Samsung T10,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No
Samsung P2,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No
Sansa Fuze,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Unknown
Sansa Fuze+,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Unknown
Walkman NWZ-A810 series,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No
ZEN,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No
ZEN Vision W,Yes,No,No,No,Yes,No[94],Yes,Yes,Yes,No,No,No
Zune,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,WMA Pro Stereo
ZVUE 260,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,MP2
[empty],MP3,AAC-DRM,ALAC,AAC,WMA-DRM,WMA Lossless,WMA,WAV,Audible,Ogg Vorbis,FLAC,Others
