Client,Author/Developer,Operating system,Software license,User Interface
Alpine,University of Washington,Cross-platform,Apache License 2.0,TUI
Apple Mail,Apple,macOS  iOS  watchOS,Proprietary,GUI (Cocoa)
Balsa,Stuart Parmenter,Linux,GNU General Public License,GUI (GTK+)
Becky! Internet Mail,Rimarts,Windows,Proprietary,GUI
BlitzMail,Dartmouth College,[empty],BSD licenses,GUI
Citadel,citadel.org,Unix-like,GNU General Public License,Webmail
Claws Mail,the Claws Mail team,Cross-platform,GNU General Public License,GUI (GTK+)
Cone,Courier Mail Server developers,Unix-like,GNU General Public License,TUI
Courier (formerly Calypso),Micro Computer Systems  Inc.  continued by Rose City Software,Windows,Proprietary,GUI
Elm,Dave D. Taylor  Sydney Weinstein  Bill Pemberton  Michael Elkins  Kari Hurtta,Unix-like,Free[1],TUI
eM Client,eM Client Inc.,Windows,Proprietary,GUI
EmailTray,Internet Promotion Agency S.A.,Windows  Android,Proprietary,GUI
Eudora OSE,Qualcomm,Windows  macOS,Free,GUI
Eureka Email,Sean O'Connor,Windows,Proprietary,GUI
Evolution,The GNOME Project,Unix-like,GNU General Public License,GUI (GTK+)
FirstClass,Open Text,[empty],Proprietary,GUI
Forté Agent,Mark Sidell,Windows,Proprietary,GUI
Geary,Yorba Foundation,Unix-like,GNU LGPL v2.1,GUI (GTK+)
GNUMail,Ludovic Marcotte and others,Unix-like  macOS,GNU General Public License,GUI
Gnus,Gnus team,Cross-platform,GNU General Public License,TUI and GUI
GroupWise,Micro Focus (formerly Novell),Cross-platform,Proprietary,GUI
Hiri,Hiri,Cross-platform,Proprietary,GUI
i.Scribe  InScribe,Memecode,Windows  macOS  Linux,Proprietary,GUI
IBM Notes (formerly IBM Lotus Notes),IBM Collaboration Solutions (formerly Lotus Software)  IBM,Windows  macOS  Linux,Proprietary,GUI (Notes)  Web (iNotes) and Mobile (Traveler)
IMP,Horde LLC,Cross-platform,GNU General Public License,Webmail
K-9 Mail,K-9 Dog Walkers: cketti  et al.,Android,Apache License 2.0,GUI
KMail,KDE,Cross-platform,GNU General Public License,GUI (Qt)
Mailbird,Mailbird,Windows,Proprietary,GUI
Mailpile,Mailpile,Linux  Windows  macOS,Affero General Public License and Apache License 2.0,Webmail
mailx,?,Unix-like,BSD Licenses,TUI
Microsoft Entourage,Microsoft,macOS,Proprietary,GUI
Microsoft Outlook,Microsoft,Windows  macOS,Proprietary,GUI
Mozilla Mail & Newsgroups,Mozilla Foundation,[empty],Mozilla Public License,GUI (XUL)
Mozilla Thunderbird,Mozilla Foundation,Cross-platform,Mozilla Public License,GUI (XUL)
Mulberry,Cyrus Daboo (formerly Cyrusoft International  Inc./ISAMET),Cross-platform,Apache License 2.0,GUI
Mutt,Michael Elkins,Cross-platform,GNU General Public License,TUI (ncurses)
Netscape Messenger,Netscape Communications,[empty],?,GUI
Netscape Messenger 9,Netscape Communications,[empty],Mozilla Public License,GUI
Nylas Mail,Nylas,macOS  Linux  Windows,MIT,GUI
nmh / MH,RAND Corporation,Unix-like,BSD Licenses,CLI
Opera Mail,Opera Software,Cross-platform,Proprietary,GUI
Outlook Express,Microsoft,Windows,Proprietary,GUI
Pegasus Mail,David Harris,Windows,Proprietary,GUI
Pine,University of Washington,Cross-platform,Free[2],TUI
Pocomail,Poco Systems,Windows,Proprietary,GUI
RoundCube,The RoundCube Team,Cross-platform,GNU General Public License,Webmail
SeaMonkey Mail & Newsgroups,SeaMonkey Council,Cross-platform,Mozilla Public License,GUI (XUL)
Spark,Readdle,macOS,Proprietary,GUI
Spicebird,Synovel,Windows  Linux  BSD,Mozilla Public License,GUI (XUL)
SquirrelMail,The SquirrelMail Project Team,Cross-platform,GNU General Public License,Webmail
Sylpheed,Hiroyuki Yamamoto,Cross-platform,GNU General Public License,GUI (GTK+)
The Bat!,RitLabs,Windows,Proprietary,GUI
Trojitá,KDE,Cross-platform,GNU General Public License,GUI (Qt)
Turnpike,Thus PLC (Demon Internet),Windows,Proprietary,GUI
Windows Live Mail,Microsoft,Windows,Proprietary,GUI
Windows Mail,Microsoft,Windows,Proprietary,GUI
YAM,YAM Open Source Team and contributing authors,AmigaOS,GNU General Public License,GUI
Zimbra Desktop,Zimbra,Cross-platform,Mozilla Public License for server and ZPL for client,GUI
Client,Author/Developer,Operating system,Software license,User interface
Client,First public Date,First public Version,First stable Date,First stable Version,Latest stable release
Alpine,2006-11,0.8,2007 December,1.00,2017-03-17  2.21.9 (September 19  2017; 2 years ago (2017-09-19)) [±]
Apple Mail,?,?,?,?,?
Becky! Internet Mail,1996,1,?,?,2017-08-29  2.74.03 (October 1  2019; 43 days ago (2019-10-01) [3]) [±]
Citadel,1987,?,1988,1.00,2017-01-15  906 (January 15  2017; 2 years ago (2017-01-15)) [±]
Claws Mail,2001-05,0.4.67,2005-01,1.0.0,2017-08-29  3.17.4 (July 26  2019; 3 months ago (2019-07-26)[4]) [±]
Cone,2003-05,0.50,2003-05,0.50,2016-08-03  1.0 (September 13  2018; 14 months ago (2018-09-13)) [±]
Courier,2004-06,3.5,discontinued,discontinued,2004-06  3.5 (June 2004) [±]
Elm,1986,?,1987-03,2,2005-08-18  2.5.8 (August 18  2005; 14 years ago (2005-08-18)) [±]
eM Client,2007-11,1.0,2007-11,1.0,2017-07-10  7.2.36465.0 (August 22  2019; 2 months ago (2019-08-22)) [±]
EmailTray,2010-10,2.0,2011-03,3.11,2012-07-02  4.0 (July 2  2012; 7 years ago (2012-07-02)) [±]
Eudora,1988[5],?,1988[5],?,2006-10-11  7.1 (Windows)  6.2.4 (Mac OS) (October 11  2006; 13 years ago (2006-10-11)) [±]
Eureka Email,2002-11,1.0,2002-11,1.0,2005-03-01  2.2 (March 1  2005; 14 years ago (2005-03-01)) [±]
Evolution,2000-05-11,0.0,2001-12-03,1.0,2017-09-13  3.34.1[6] (7 October 2019; 37 days ago (2019-10-07)) [±]
Forté Agent,?,?,?,?,2014-10-20  8 (October 20  2014; 5 years ago (2014-10-20)) [±]
Geary,2012,0.1,2012,0.1,2017-10-02  3.32.0 (March 17  2019; 7 months ago (2019-03-17)[7]) [±]
Gnus,1987[8],?,1988-02-01[8],2.0,2015-04-06 
GroupWise,?,?,1986,1.0,2014-04-02  18.1 (2018; 1 year ago (2018)) [±]
Hiri,2014-02,0.4,2016-06,1.0,2017-06-10  1.0.11 (June 10  2017; 2 years ago (2017-06-10)) [±]
i.Scribe / InScribe,1999,1.00,?,?,2014-08-04  2.3.16 (June 12  2019; 5 months ago (2019-06-12)) [±]
IBM Lotus Notes,1989,1.0,1989,1.0,2013-03-14  10.0.1 (December 18  2018; 10 months ago (2018-12-18)) [±]
IMP,?,?,1998,1.0,2016-09-06  6.2.16 (September 6  2016; 3 years ago (2016-09-06)) [±]
K-9 Mail,?,?,?,?,2018-09-02
KMail,1998-10,Alpha,1999-02,1.0.17,2014-11-11  4.14.38 (November 7  2017; 2 years ago (2017-11-07)) [±][9]
Mailbird,2013-04-01,Public Beta,?,?,2018-12-19  2.5.27 (December 19  2018; 10 months ago (2018-12-19)) [±]
Mailpile,2011-11,[10],[11],[12],2017-08-13 1.0.0rc3 (May 17  2018; 17 months ago (2018-05-17)[13]) [±]
Microsoft Entourage,?,?,?,?,2013-03-12  2008 (12.3.6) (March 12  2013; 6 years ago (2013-03-12)) [±]
Mozilla Thunderbird,2003-07-28,0.1,2004-12-07,1.0,2019-03-25  68.2.2[16] (November 7  2019; 6 days ago (2019-11-07)) [±]
Mulberry,1996-09-20,1.0,1996-09-20,1.0,2007-02-21  4.0.8 (February 21  2007; 12 years ago (2007-02-21)) [±]
Mutt,1995,?,?,?,2017-09-02  1.12.2[17] (September 21  2019; 53 days ago (2019-09-21)) [±]
Netscape Messenger,?,?,?,?,2007-08-17  7.2 (August 17  2007; 12 years ago (2007-08-17)) [±]
Netscape Messenger 9,2007-11-15,9.0a1,discontinued,discontinued,2007-11-15
