R:Base,R:BASE Technologies,1982,10.0,2016-05-26,[empty],[empty]
Raima Database Manager,Raima Inc.,1984,14.1,2018-03-23,[empty],[empty]
RDM Server,Raima Inc.,1993,8.4,2012-10-31,[empty],[empty]
SAP HANA,SAP AG,2010,2.0 SPS04,2019-08-08,[empty],[empty]
solidDB,UNICOM Global,1992,7.0.0.10,2014-04-29,[empty],[empty]
SQL Anywhere,SAP AG,1992,17.0.0.48,2019-07-26,[empty],[empty]
SQLBase,Unify Corp.,1982,11.5,2008-11,[empty],[empty]
SQLite,D. Richard Hipp,2000-09-12,3.28.0,2019-04-16<ref></ref>,[empty],<ref>SQLite: Ticket Main Menu</ref>
SQream DB,SQream Technologies,2014,2.1<ref></ref>,2018-01-15,[empty],[empty]
Superbase,Superbase,1984,Scientific (2004),[empty],[empty],[empty]
Teradata,Teradata,1984,15,2014-04,[empty],[empty]
Tibero,TmaxSoft,1992,6,2015-04,[empty],[empty]
TiDB,Apache,2016,3.0.0,2019-06-28<ref>,<ref>https://github.com/pingcap/tidb/issues</ref>,[added]
UniData,Rocket Software,1988,8.2.1,2017-07,[empty],[empty]
YugaByte DB,Apache,2018,1.3.1,2019-07-30<ref>,<ref>https://github.com/YugaByte/yugabyte-db/issues</ref>,[added]
[empty],Maintainer,First public release date,Latest stable version,Latest release date,License,Public issues list
[empty],Windows,macOS,Linux,BSD,UNIX,AmigaOS,z/OS,iOS,Android,OpenVMS
4th Dimension,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
ADABAS,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Adaptive Server Enterprise,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Advantage Database Server,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Altibase,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Apache Derby,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
ClustrixDB,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
CUBRID,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
DB2,[empty],(Express C),[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Empress Embedded Database,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
EXASolution,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
FileMaker,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Firebird,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],<ref>https://www.firebirdsql.org/en/firebird-3-0/</ref>,[empty]
HSQLDB,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
H2,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Informix Dynamic Server,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Ingres,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],<ref>http://docs.actian.com/ingres/11.0/index.html#page/Ing_Install%2FB._Installing_Ingres_on_OpenVMS.htm%23ww245951</ref>
InterBase,[empty],[empty],[empty],[empty],(Solaris),[empty],[empty],[empty],[empty],[empty]
Linter SQL RDBMS,[empty],[empty],[empty],[empty],[empty],[empty],Under Linux on IBM Z,[empty],[empty],[empty]
LucidDB,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
MariaDB,[empty],<ref></ref>,[empty],[empty],[empty],[empty],[empty],[empty],<ref>https://play.google.com/store/apps/details?id=com.esminis.server.mariadb&hl=de MariaDB Android Version by Tautvydas Andrikys</ref>,[empty]
MaxDB,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Microsoft Access (JET),[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Microsoft Visual Foxpro,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Microsoft SQL Server,[empty],[empty],<ref>http://blogs.microsoft.com/blog/2016/03/07/announcing-sql-server-on-linux</ref>,[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Microsoft SQL Server Compact (Embedded Database),[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Mimer SQL,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
[added],[added],[added],[added],[added],[added],[added],[added],[added],[added],[added]
MonetDB,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
MySQL,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],<ref>http://techotv.com/run-apache-mysql-php-http-web-server-android-os-phone-tablet/ Run Apache  Mysql  Php – Web server on Android mobile or Tablet</ref>,[empty]
Omnis Studio,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
OpenBase SQL,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
OpenEdge,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
OpenLink Virtuoso,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Oracle,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Oracle Rdb,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Pervasive PSQL,[empty],(OEM only),[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Polyhedra,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
PostgreSQL,[empty],[empty],[empty],[empty],[empty],(MorphOS)<ref>http://aminet.net/package/dev/gg/postgresql632-mos-bin</ref>,Under Linux on IBM Z<ref></ref>,[empty],[empty],[empty]
R:Base,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Raima Database Manager,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
RDM Server,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
SAP HANA,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
solidDB,[empty],[empty],[empty],[empty],[empty],[empty],Under Linux on IBM Z,[empty],[empty],[empty]
SQL Anywhere,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
SQLBase,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
SQLite,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
SQream DB,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Superbase,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Teradata,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Tibero,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
UniData,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
UniVerse,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
[empty],Windows,macOS,Linux,BSD,UNIX,AmigaOS,z/OS,iOS,Android,OpenVMS
Database Name,ACID,Referential integrity,Transactions,Fine-grained locking,Multiversion concurrency control,Unicode,Interface,Type inference
4th Dimension,[empty],[empty],[empty],[empty],[empty],[empty],GUI & SQL,[empty]
ADABAS,[empty],[empty],[empty],[empty],[empty],[empty],proprietary direct call & SQL (via 3rd party),[empty]
Adaptive Server Enterprise,[empty],[empty],[empty],(Row-level locking),Yes,[empty],API & GUI & SQL,[empty]
Advantage Database Server,[empty],[empty],[empty],(Row-level locking),[empty],4,API & SQL,[empty]
Altibase,[empty],[empty],[empty],(Row-level locking),[empty],[empty],API & GUI & SQL,[empty]
Apache Derby,[empty],[empty],[empty],(Row-level locking) <ref>Derby Developer's Guide (10.14)>Lock granularity</ref>,[empty],[empty],SQL,[empty]
ClustrixDB,[empty],[empty],[empty],[empty],[empty],[empty],SQL,[empty]
CUBRID,[empty],[empty],[empty],(Row-level locking),[empty],[empty],GUI & SQL,[empty]
DB2,[empty],[empty],[empty],(Row-level locking)<ref>DB2 for Linux UNIX and Windows 9.7.0>Fundamentos de DB2>Performance tuning>Factors affecting performance>Application design>Concurrency issues>Isolation levels</ref>,[empty],[empty],GUI & SQL,[empty]
Empress Embedded Database,[empty],[empty],[empty],[empty],[empty],[empty],API & SQL,[empty]
EXASolution,[empty],[empty],[empty],[empty],[empty],[empty],API & GUI & SQL,[empty]
Firebird,[empty],[empty],[empty],[empty],[empty],[empty],API & SQL,[empty]
HSQLDB,[empty],[empty],[empty],[empty],[empty],[empty],SQL,[empty]
H2,[empty],[empty],[empty],[empty],<ref>http://www.h2database.com/html/advanced.html#mvcc</ref>,[empty],SQL,[empty]
Informix Dynamic Server,[empty],[empty],[empty],(Row-level locking),[empty],[empty],SQL  REST  and JSON,[empty]
Ingres,[empty],[empty],[empty],[empty],[empty],[empty],SQL & QUEL,[empty]
InterBase,[empty],[empty],[empty],[empty],[empty],[empty],SQL,[empty]
Linter SQL RDBMS,[empty],[empty],(Except for DDL),(Row-level locking),[empty],[empty],API & GUI & SQL,[empty]
LucidDB,[empty],[empty],[empty],[empty],[empty],[empty],SQL,[empty]
MariaDB,2,6,2 except for DDL<ref name="Transactional DDL in PostgreSQL">Transactional DDL in PostgreSQL: A Competitive Analysis</ref><ref name="Transactional DDL in MariaDB">Transactional DDL in MariaDB</ref>,(Row-level locking),[empty],[empty],SQL,[empty]
MaxDB,[empty],[empty],[empty],[empty],[empty],[empty],SQL,[empty]
Microsoft Access (JET),[empty],[empty],[empty],[empty],[empty],[empty],GUI & SQL,[empty]
Microsoft Visual FoxPro,[empty],[empty],[empty],(Row-level locking SMB2),[empty],[empty],GUI & SQL,[empty]
Microsoft SQL Server,[empty],[empty],[empty],(Row-level locking)<ref>SQL Server Transaction Locking and Row Versioning Guide</ref>,[empty],[empty],GUI & SQL,[empty]
Microsoft SQL Server Compact (Embedded Database),[empty],[empty],[empty],[empty],[empty],[empty],GUI & SQL,[empty]
Mimer SQL,[empty],[empty],[empty],(Optimistic locking),[empty],[empty],API & GUI & SQL,[empty]
MonetDB,[empty],[empty],[empty],[empty],[empty],[empty],SQL,[empty]
MySQL,2,3,2 except for DDL<ref name="Transactional DDL in PostgreSQL"/>,(Row-level locking)<ref>MySQL :: MySQL 5.6 Reference Manual :: 8.10.1 Internal Locking Methods</ref>,[empty],[empty],GUI 5 & SQL,[empty]
OpenBase SQL,[empty],[empty],[empty],[empty],[empty],[empty],GUI & SQL,[empty]
OpenEdge,[empty],7,[empty],(Row-level locking),[empty],[empty],GUI & SQL,[empty]
OpenLink Virtuoso,[empty],[empty],[empty],[empty],[empty],[empty],API & GUI & SQL,[empty]
Oracle,[empty],[empty],except for DDL<ref name="Transactional DDL in PostgreSQL" />,(Row-level locking)<ref>Oracle Row Lock and Row Level Locking</ref>,[empty],[empty],API & GUI & SQL,[empty]
Oracle Rdb,[empty],[empty],[empty],[empty],[empty],[empty],SQL,[empty]
Pervasive PSQL,[empty],[empty],[empty],[empty],[empty],6,API & GUI & SQL,[empty]
Polyhedra DBMS,[empty],[empty],[empty],(optimistic and pessimistic cell-level locking)<ref>[developer.polyhedra.com/history/polyhedra-8-7 Polyhedra 8.7 new headline feature: locking]</ref>,[empty],[empty],API & SQL,[empty]
PostgreSQL,[empty],[empty],[empty],(Row-level locking)<ref>PostgreSQL: Documentation: devel: Explicit Locking</ref>,[empty],[empty],API & GUI & SQL,<ref>BUG #5974: UNION construct type cast gives poor error message</ref>
Raima Database Manager,[empty],[empty],[empty],[empty],[empty],[empty],SQL & API,[empty]
RDM Server,[empty],[empty],[empty],[empty],[empty],[empty],SQL & API,[empty]
SAP HANA,[empty],[empty],[empty],(Row-level locking),[empty],[empty],API & GUI & SQL,[empty]
solidDB,[empty],[empty],[empty],(Row-level locking),[empty],[empty],API & SQL,[empty]
SQL Anywhere,[empty],[empty],[empty],SAP SQL Anywhere Reference - Types of Lock</ref>,<ref>| SAP SQL Anywhere Reference - Snapshot Isolation</ref>,[empty],API & GUI & HTTP(S) (REST & SOAP)<ref>https://help.sap.com/viewer/98ad9ec940e2465695685d98e308dff5/17.0/en-US/3bd460b56c5f10148922c11d39abc0b3.html | SAP SQL Anywhere Reference - HTTP Web Services</ref> & SQL,[empty]
SQLBase,[empty],[empty],[empty],[empty],[empty],[empty],API & GUI & SQL,[empty]
SQLite,[empty],[empty],[empty],(Database-level locking)<ref>File Locking And Concurrency In SQLite Version 3</ref>,[empty],<ref>SQLite Full Unicode support is optional and not installed by default in most systems (like Android  Debian…)</ref>,API & SQL,[empty]
Teradata,[empty],[empty],[empty],(Hash and Partition),[empty],[empty],SQL,[empty]
Tibero,[empty],[empty],[empty],(Row-level locking),[empty],[empty],API & GUI & SQL,[empty]
UniData,[empty],[empty],[empty],[empty],[empty],[empty],Multiple,[empty]
UniVerse,[empty],[empty],[empty],[empty],[empty],[empty],Multiple,[empty]
Database Name,ACID,Referential integrity,Transactions,Fine-grained locking,Multiversion concurrency control,Unicode,Interface,Type inference
[empty],Temporary table,Materialized view
4th Dimension,[empty],[empty]
ADABAS,[empty],[empty]
Adaptive Server Enterprise,1,- see precomputed result sets
Advantage Database Server,[empty],(only common views)
Altibase,[empty],(only common views)
Apache Derby,[empty],[empty]
ClustrixDB,[empty],[empty]
CUBRID,[empty],[empty]
DB2,[empty],[empty]
Empress Embedded Database,[empty],[empty]
EXASolution,[empty],[empty]
Firebird,[empty],(only common views)
HSQLDB,[empty],[empty]
H2,[empty],(only common views)
Informix Dynamic Server,[empty],2
Ingres,[empty],[empty]
InterBase,[empty],[empty]
Linter SQL RDBMS,[empty],[empty]
LucidDB,[empty],[empty]
MariaDB,[empty],4
MaxDB,[empty],[empty]
Microsoft Access (JET),[empty],[empty]
Microsoft Visual Foxpro,[empty],[empty]
Microsoft SQL Server,[empty],[empty]
Microsoft SQL Server Compact (Embedded Database),[empty],[empty]
Mimer SQL,[empty],[empty]
MonetDB,[empty],[empty]
MySQL,[empty],4
OpenBase SQL,[empty],[empty]
Oracle,[empty],[empty]
Oracle Rdb,[empty],[empty]
OpenLink Virtuoso,[empty],[empty]
Pervasive PSQL,[empty],[empty]
Polyhedra DBMS,[empty],(only common views)
PostgreSQL,[empty],5
Raima Database Manager,[empty],[empty]
RDM Server,[empty],[empty]
SAP HANA,[empty],[empty]
solidDB,[empty],(only common views)
SQL Anywhere,[empty],[empty]
SQLite,[empty],[empty]
Teradata,[empty],[empty]
UniData,[empty],[empty]
UniVerse,[empty],[empty]
[empty],Temporary table,Materialized view
[empty],R-/R+ tree,Hash,Expression,Partial,Reverse,Bitmap,GiST,GIN,Full-text,Spatial,FOT,Duplicate index prevention
4th Dimension,[empty],Cluster,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
ADABAS,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Adaptive Server Enterprise,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Advantage Database Server,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Apache Derby,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],<ref></ref>,[empty],[empty],[empty]
ClustrixDB,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
CUBRID,[empty],[empty],<ref name="CUBRID 9.0 release"></ref>,<ref name="CUBRID 9.0 release"/>,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
DB2,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],<ref></ref>,[empty],[empty],[empty]
Empress Embedded Database,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
EXASolution,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Firebird,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],<ref></ref>,[empty],[empty],[empty]
HSQLDB,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
H2,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],<ref></ref>,<ref></ref>,[empty],[empty]
Informix Dynamic Server,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],<ref></ref>,[empty]
Ingres,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
InterBase,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Linter SQL RDBMS10,[empty],temporary indexes for equality joins,for some scalar functions like LOWER and UPPER,[empty],[empty],[empty],[empty],[empty],<ref> </ref>,[empty],[empty],[empty]
LucidDB,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
MariaDB,Aria and MyISAM tables and  since v10.2.2  InnoDB tables only<ref name="SPATIAL INDEX"></ref>,MEMORY <ref name="mdb_indices"></ref> InnoDB 5 tables only,PERSISTENT virtual columns only<ref></ref>,[empty],[empty],[empty],[empty],[empty],<ref name="mdb_ft"></ref>,Aria and MyISAM tables and  since v10.2.2  InnoDB tables only<ref name="SPATIAL INDEX"/>,[empty],[empty]
MaxDB,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Microsoft Access (JET),[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],<ref></ref>,[empty],[empty],[empty]
Microsoft Visual Foxpro,[empty],[empty],[empty],[empty],2,[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Microsoft SQL Server,Spatial Indexes,4,3,[empty],on Computed columns3,Bitmap filter index for Star Join Query,[empty],[empty],<ref></ref>,<ref></ref>,[empty],[empty]
Microsoft SQL Server Compact (Embedded Database),[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],<ref></ref>,[empty],[empty],[empty]
Mimer SQL,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
MonetDB,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
MySQL,Spatial Indexes<ref></ref>,MEMORY  Cluster (NDB)  InnoDB 5 tables only,<ref></ref>,[empty],[empty],[empty],[empty],[empty],MyISAM tables<ref name="Bugs"></ref> and  since v5.6.4  InnoDB tables<ref></ref>,MyISAM tables<ref name="Creating Spatial Indexes"></ref> and  since v5.7.5  InnoDB tables<ref></ref>,[empty],[empty]
OpenLink Virtuoso,[empty],Cluster,[empty],[empty],[empty],[empty],[empty],[empty],[empty],(Commercial only),[empty],[empty]
Oracle,11,Cluster Tables,[empty],6,[empty],[empty],[empty],[empty],<ref></ref>,<ref></ref>,[empty],<ref>Oracle / PLSQL: ORA-01408 Error Message</ref>
Oracle Rdb,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Pervasive PSQL,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Polyhedra DBMS,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
PostgreSQL,[empty],[empty],[empty],[empty],7,[empty],[empty],[empty],<ref></ref>,PostGIS<ref></ref>,[empty],[empty]
Raima Database Manager,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
RDM Server,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
SAP HANA,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
solidDB,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
SQL Anywhere,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
SQLite,<ref>The SQLite R*Tree Module</ref>,[empty],<ref>SQLite Expression Indexes</ref>,[empty],[empty],[empty],[empty],[empty],<ref>SQLite FTS3 Extension</ref>,SpatiaLite<ref></ref>,[empty],[empty]
SQream DB,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Teradata,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],<ref></ref>,[empty],[empty],[empty]
UniVerse,[empty],[empty],3,3,3,[empty],[empty],[empty],[empty],<ref>geospatial</ref>,[empty],[empty]
[empty],R-/R+ tree,Hash,Expression,Partial,Reverse,Bitmap,GiST,GIN,Full-text,Spatial,FOT,Duplicate index prevention
[empty],Union,Intersect,Except,Inner joins,Outer joins,Inner selects,Merge joins,Blobs and Clobs,Common Table Expressions,Windowing Functions,Parallel Query,System-versioned Tables
4th Dimension,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
ADABAS,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Adaptive Server Enterprise,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Advantage Database Server,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Altibase,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Apache Derby,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
ClustrixDB,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
CUBRID,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],<ref name="CUBRID 9.0 release"/>,[empty],[empty]
DB2,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],<ref></ref>,<ref name="system-versioning">https://modern-sql.com/blog/2018-08/whats-new-in-mariadb-10.3#3.system-versioned-tables</ref>
Empress Embedded Database,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
EXASolution,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
Firebird,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty]
HSQLDB,[empty],[empty],[empty],[empty],[empty],[empty],<ref name="New Features in HyperSQL 2.2">New Features in HyperSQL 2.2</ref>,[empty],[empty],[empty],<ref name="New Features in HyperSQL 2.2"/>,[empty]
H2,[empty],[empty],[empty],[empty],[empty],[empty],[empty],[empty],experimental<ref>H2 > Advanced > Recursive Queries</ref>,<ref>H2 Functions</ref>,[empty],[empty]
